prioridad,nombre_informante,domicilio,colonia,localidad,riesgo_predicho,probabilidad_alto,motivo_prioridad,score_total,requiere_atencion_prioritaria
2508,Elena Gómez Aguilar,"1ra Calle Norte #60, Col. Pacú",Pacú,Suchiapa,ALTO,0.9946,riesgo familiar ALTO (modelo),8,False
2509,Beatriz Patricia Aguilar Gutiérrez,"Calle Allende #190, Col. Centro",Centro,Suchiapa,ALTO,0.9946,riesgo familiar ALTO (modelo),8,False
2510,Sergio Jesús Espinosa Domínguez,"Avenida Emiliano Zapata #260, Col. San Roque",San Roque,Suchiapa,ALTO,0.9945,riesgo familiar ALTO (modelo),8,False
2511,Teresa María Torres Domínguez,"Calle Allende #135, Col. San Roque",San Roque,Suchiapa,ALTO,0.9945,riesgo familiar ALTO (modelo),9,False
2512,Marco Espinosa Méndez,"1ra Calle Norte #6, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9944,riesgo familiar ALTO (modelo),8,False
2513,María Gabriela Coutiño Ramírez,"Calle Morelos #142, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9944,riesgo familiar ALTO (modelo),8,False
2514,Javier Moreno Sánchez,"Calle Juárez #44, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9942,riesgo familiar ALTO (modelo),8,False
2515,Teresa López Pérez,"Avenida Central #63, Col. Terán",Terán,Tuxtla Gutiérrez,ALTO,0.994,riesgo familiar ALTO (modelo),8,False
2516,Enrique Aguilar Cruz,"Avenida Emiliano Zapata #165, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.994,riesgo familiar ALTO (modelo),8,False
2517,Margarita Ruiz Torres,"Calle del Río #131, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9939,riesgo familiar ALTO (modelo),8,False
2518,María Ozuna Grajales,"Calle 5 de Mayo #130, Col. San Roque",San Roque,Suchiapa,ALTO,0.9937,riesgo familiar ALTO (modelo),9,False
2519,Alberto Juan Ruiz Hernández,"Calle Hidalgo #247, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9935,riesgo familiar ALTO (modelo),8,False
2520,Carmen Beatriz Penagos Ozuna,"Calle Real #174, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9932,riesgo familiar ALTO (modelo),9,False
2521,Juana Penagos Gómez,"5a Avenida Sur #229, Col. Terán",Terán,Tuxtla Gutiérrez,ALTO,0.9931,riesgo familiar ALTO (modelo),8,False
2522,María Jiménez Ozuna,"Calle Libertad #122, Col. Centro",Centro,Suchiapa,ALTO,0.9931,riesgo familiar ALTO (modelo),8,False
2523,Roberto Jiménez Nucamendi,"Avenida 20 de Noviembre #252, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9926,riesgo familiar ALTO (modelo),8,False
2524,Teresa Jiménez Méndez,"Calle Real #7, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9925,riesgo familiar ALTO (modelo),8,False
2525,Miguel Alberto Gutiérrez Ovando,"Calle Matamoros #50, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9925,riesgo familiar ALTO (modelo),8,False
2526,Alejandra Cruz García,"Calle Matamoros #87, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9922,riesgo familiar ALTO (modelo),8,False
2527,Patricia Gómez González,"Libramiento Norte #54, Col. Penipak",Penipak,Tuxtla Gutiérrez,ALTO,0.9918,riesgo familiar ALTO (modelo),8,False
2528,Juan Ozuna Chanona,"Calle Matamoros #254, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9918,riesgo familiar ALTO (modelo),8,False
2529,Enrique Flores Velázquez,"Calle del Río #83, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9917,riesgo familiar ALTO (modelo),8,False
2530,Pedro Gómez Chanona,"Avenida 20 de Noviembre #277, Col. Pacú",Pacú,Suchiapa,ALTO,0.9917,riesgo familiar ALTO (modelo),9,False
2531,Carlos Penagos Ovando,"Calle Real #272, Col. El Calvario",El Calvario,Suchiapa,ALTO,0.9914,riesgo familiar ALTO (modelo),8,False
2532,Enrique Ovando Ruiz,"Calle Matamoros #279, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9914,riesgo familiar ALTO (modelo),8,False
2533,José Gutiérrez Ozuna,"Calle del Río #73, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9913,riesgo familiar ALTO (modelo),8,False
2534,Carlos Nucamendi Grajales,"Calle Real #27, Col. Pacú",Pacú,Suchiapa,ALTO,0.9913,riesgo familiar ALTO (modelo),8,False
2535,Marco Marco Flores Nucamendi,"Calle 5 de Mayo #237, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9912,riesgo familiar ALTO (modelo),8,False
2536,Óscar Coutiño Ramírez,"Calle Matamoros #248, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9911,riesgo familiar ALTO (modelo),8,False
2537,Eduardo Ramón Ovando Gutiérrez,"Calle Central Oriente #236, Col. Patria Nueva",Patria Nueva,Tuxtla Gutiérrez,ALTO,0.991,riesgo familiar ALTO (modelo),8,False
2538,Juan Penagos Sánchez,"Calle Real #127, Col. San José",San José,Suchiapa,ALTO,0.9909,riesgo familiar ALTO (modelo),9,False
2539,Antonio Javier Martínez Torres,"Calle 5 de Mayo #153, Col. San Roque",San Roque,Suchiapa,ALTO,0.9908,riesgo familiar ALTO (modelo),8,False
2540,Silvia González García,"1ra Calle Norte #173, Col. Pacú",Pacú,Suchiapa,ALTO,0.9907,riesgo familiar ALTO (modelo),8,False
2541,Verónica Chanona López,"Avenida 20 de Noviembre #178, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9906,riesgo familiar ALTO (modelo),8,False
2542,Alberto Domínguez Chanona,"Calle del Río #134, Col. El Calvario",El Calvario,Suchiapa,ALTO,0.9904,riesgo familiar ALTO (modelo),8,False
2543,Francisco Ovando Coutiño,"Calle Juárez #152, Col. El Calvario",El Calvario,Suchiapa,ALTO,0.9902,riesgo familiar ALTO (modelo),8,False
2544,Alejandra Chanona Castellanos,"Calle Central Oriente #72, Col. El Bosque",El Bosque,Tuxtla Gutiérrez,ALTO,0.9901,riesgo familiar ALTO (modelo),8,False
2545,María Hernández Aguilar,"Calle del Río #188, Col. Pacú",Pacú,Suchiapa,ALTO,0.99,riesgo familiar ALTO (modelo),8,False
2546,Rosa García Zenteno,"2da Calle Norte #40, Col. San José",San José,Suchiapa,ALTO,0.99,riesgo familiar ALTO (modelo),8,False
2547,Patricia Sánchez Gómez,"Calle 2 Sur #127, Col. La Lomita",La Lomita,Tuxtla Gutiérrez,ALTO,0.9897,riesgo familiar ALTO (modelo),8,False
2548,Guadalupe Ruiz Domínguez,"Calle Libertad #86, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9895,riesgo familiar ALTO (modelo),8,False
2549,Margarita Hernández Zenteno,"3ra Calle Norte #251, Col. San José",San José,Suchiapa,ALTO,0.9895,riesgo familiar ALTO (modelo),8,False
2550,María Ramírez Torres,"Calle Hidalgo #59, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9894,riesgo familiar ALTO (modelo),8,False
2551,Margarita Martínez González,"Avenida Emiliano Zapata #211, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9893,riesgo familiar ALTO (modelo),8,False
2552,Antonio López Velázquez,"Calle Matamoros #34, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9891,riesgo familiar ALTO (modelo),8,False
2553,Claudia Torres Méndez,"Calle Hidalgo #85, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.989,riesgo familiar ALTO (modelo),9,False
2554,Sergio Domínguez Chanona,"Calle Real #30, Col. San Roque",San Roque,Suchiapa,ALTO,0.9888,riesgo familiar ALTO (modelo),8,False
2555,Rosa Domínguez Castellanos,"Calzada de las Etnias #273, Col. El Bosque",El Bosque,Tuxtla Gutiérrez,ALTO,0.9886,riesgo familiar ALTO (modelo),8,False
2556,Sergio Velázquez López,"1ra Calle Norte #132, Col. San José",San José,Suchiapa,ALTO,0.9886,riesgo familiar ALTO (modelo),8,False
2557,Eduardo Flores Martínez,"Calle 5 de Mayo #113, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9884,riesgo familiar ALTO (modelo),8,False
2558,Antonio Morales García,"Calle 5 de Mayo #272, Col. San Roque",San Roque,Suchiapa,ALTO,0.9873,riesgo familiar ALTO (modelo),8,False
2559,Adriana Vázquez Penagos,"3ra Calle Norte #55, Col. Pacú",Pacú,Suchiapa,ALTO,0.987,riesgo familiar ALTO (modelo),8,False
2560,Gabriela Pérez Nucamendi,"Calle Central Oriente #248, Col. Centro",Centro,Tuxtla Gutiérrez,ALTO,0.987,riesgo familiar ALTO (modelo),8,False
2561,Antonio Sánchez Castellanos,"Calle Matamoros #207, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9867,riesgo familiar ALTO (modelo),7,False
2562,Sofía Gutiérrez Grajales,"Calle Juárez #69, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9866,riesgo familiar ALTO (modelo),8,False
2563,Sergio Óscar López García,"Calle Real #251, Col. Centro",Centro,Suchiapa,ALTO,0.986,riesgo familiar ALTO (modelo),9,False
2564,Martha Carmen Gutiérrez Espinosa,"Calle del Río #40, Col. Centro",Centro,Suchiapa,ALTO,0.9859,riesgo familiar ALTO (modelo),8,False
2565,Patricia Rosa Ovando Ozuna,"Calle Libertad #22, Col. Pacú",Pacú,Suchiapa,ALTO,0.9857,riesgo familiar ALTO (modelo),8,False
2566,Margarita Jiménez Méndez,"Calle Allende #51, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9854,riesgo familiar ALTO (modelo),8,False
2567,Juan Vázquez López,"Calle del Río #79, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9854,riesgo familiar ALTO (modelo),8,False
2568,Pedro Antonio Cruz Sánchez,"Calle 1 Norte #278, Col. Colinas del Sur",Colinas del Sur,Tuxtla Gutiérrez,ALTO,0.9853,riesgo familiar ALTO (modelo),8,False
2569,Sofía Sofía López Flores,"Calle Matamoros #34, Col. San Roque",San Roque,Suchiapa,ALTO,0.9852,riesgo familiar ALTO (modelo),8,False
2570,Elena Hernández Torres,"1ra Calle Norte #115, Col. Centro",Centro,Suchiapa,ALTO,0.985,riesgo familiar ALTO (modelo),9,False
2571,Claudia Juana Grajales García,"5a Avenida Sur #159, Col. Penipak",Penipak,Tuxtla Gutiérrez,ALTO,0.9844,riesgo familiar ALTO (modelo),7,False
2572,Patricia Margarita Nucamendi Flores,"Calle Hidalgo #88, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9843,riesgo familiar ALTO (modelo),8,False
2573,Elena Ovando Domínguez,"1ra Calle Norte #150, Col. San Roque",San Roque,Suchiapa,ALTO,0.9842,riesgo familiar ALTO (modelo),8,False
2574,Margarita Ruiz Morales,"3ra Calle Norte #243, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9838,riesgo familiar ALTO (modelo),8,False
2575,Miguel Manuel Vázquez Martínez,"Calle Morelos #118, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9832,riesgo familiar ALTO (modelo),7,False
2576,Verónica Nucamendi Grajales,"2da Calle Norte #210, Col. San Roque",San Roque,Suchiapa,ALTO,0.983,riesgo familiar ALTO (modelo),8,False
2577,Teresa Vázquez Torres,"2da Calle Norte #244, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9827,riesgo familiar ALTO (modelo),8,False
2578,Verónica González Hernández,"Calle Hidalgo #3, Col. El Calvario",El Calvario,Suchiapa,ALTO,0.9825,riesgo familiar ALTO (modelo),7,False
2579,Patricia Moreno Torres,"Calle Allende #53, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9819,riesgo familiar ALTO (modelo),8,False
2580,Manuel Morales Ruiz,"1ra Calle Norte #106, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9818,riesgo familiar ALTO (modelo),7,False
2581,Antonio López Nucamendi,"Calle Real #267, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9817,riesgo familiar ALTO (modelo),8,False
2582,Sergio Chanona Pérez,"Calle Real #142, Col. Pacú",Pacú,Suchiapa,ALTO,0.9815,riesgo familiar ALTO (modelo),7,False
2583,Sergio Flores Méndez,"1ra Calle Norte #84, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9813,riesgo familiar ALTO (modelo),8,False
2584,Margarita Penagos Coutiño,"2da Calle Norte #29, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9813,riesgo familiar ALTO (modelo),8,False
2585,Silvia Vázquez Domínguez,"Avenida 20 de Noviembre #95, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.981,riesgo familiar ALTO (modelo),8,False
2586,Patricia Aguilar Jiménez,"Calle del Río #77, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9808,riesgo familiar ALTO (modelo),8,False
2587,Enrique Méndez Flores,"Avenida 20 de Noviembre #242, Col. Centro",Centro,Suchiapa,ALTO,0.9806,riesgo familiar ALTO (modelo),8,False
2588,Margarita Moreno Chanona,"Calle Morelos #2, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9804,riesgo familiar ALTO (modelo),9,False
2589,María López Torres,"Avenida de la Juventud #21, Col. El Bosque",El Bosque,Tuxtla Gutiérrez,ALTO,0.9794,riesgo familiar ALTO (modelo),7,False
2590,Lucía Torres Aguilar,"Calle del Río #184, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9793,riesgo familiar ALTO (modelo),9,False
2591,José Ramírez Méndez,"Calle Libertad #268, Col. San José",San José,Suchiapa,ALTO,0.9775,riesgo familiar ALTO (modelo),8,False
2592,Antonio Alberto Hernández Vázquez,"Calle 5 de Mayo #48, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.977,riesgo familiar ALTO (modelo),8,False
2593,Sergio Morales Ruiz,"1ra Calle Norte #107, Col. San Roque",San Roque,Suchiapa,ALTO,0.9765,riesgo familiar ALTO (modelo),8,False
2594,Leticia Pérez López,"Calle Juárez #279, Col. Pacú",Pacú,Suchiapa,ALTO,0.9765,riesgo familiar ALTO (modelo),8,False
2595,Verónica Castellanos Domínguez,"Calle Allende #46, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9756,riesgo familiar ALTO (modelo),8,False
2596,Alejandra Ruiz Gutiérrez,"Avenida Central #160, Col. Centro",Centro,Tuxtla Gutiérrez,ALTO,0.975,riesgo familiar ALTO (modelo),8,False
2597,Martha Torres Hernández,"Calle Matamoros #121, Col. Centro",Centro,Suchiapa,ALTO,0.9748,riesgo familiar ALTO (modelo),8,False
2598,Óscar Penagos Méndez,"3ra Calle Norte #245, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9742,riesgo familiar ALTO (modelo),8,False
2599,Sofía Vázquez Moreno,"Calle Real #7, Col. Pacú",Pacú,Suchiapa,ALTO,0.9739,riesgo familiar ALTO (modelo),7,False
2600,Marco García Ozuna,"Avenida Emiliano Zapata #268, Col. El Calvario",El Calvario,Suchiapa,ALTO,0.9737,riesgo familiar ALTO (modelo),8,False
2601,Claudia Gómez Moreno,"Calle Real #98, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9737,riesgo familiar ALTO (modelo),7,False
2602,Alberto Moreno Coutiño,"Calle Real #64, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9736,riesgo familiar ALTO (modelo),8,False
2603,Carlos Méndez Grajales,"Calle Morelos #146, Col. El Calvario",El Calvario,Suchiapa,ALTO,0.9735,riesgo familiar ALTO (modelo),8,False
2604,Lucía Carmen Torres Martínez,"Calle del Río #148, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9726,riesgo familiar ALTO (modelo),8,False
2605,María Elena García Ramírez,"Calle Juárez #44, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9725,riesgo familiar ALTO (modelo),7,False
2606,Enrique Ramírez Moreno,"Calle Real #257, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9724,riesgo familiar ALTO (modelo),8,False
2607,Jesús Eduardo Morales Jiménez,"Calle Juárez #247, Col. El Calvario",El Calvario,Suchiapa,ALTO,0.9723,riesgo familiar ALTO (modelo),7,False
2608,Enrique Sánchez Coutiño,"1ra Calle Norte #269, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9722,riesgo familiar ALTO (modelo),7,False
2609,Javier Velázquez Gómez,"Calle Hidalgo #82, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9722,riesgo familiar ALTO (modelo),8,False
2610,Verónica Gutiérrez Velázquez,"Calle Hidalgo #81, Col. Pacú",Pacú,Suchiapa,ALTO,0.9715,riesgo familiar ALTO (modelo),8,False
2611,Gabriela Hernández Nucamendi,"Calle Morelos #238, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9715,riesgo familiar ALTO (modelo),8,False
2612,Sofía Grajales Coutiño,"Calle Libertad #232, Col. Pacú",Pacú,Suchiapa,ALTO,0.9712,riesgo familiar ALTO (modelo),8,False
2613,Teresa Gómez Coutiño,"Calle Matamoros #182, Col. San José",San José,Suchiapa,ALTO,0.9709,riesgo familiar ALTO (modelo),8,False
2614,Silvia Carmen Gutiérrez Velázquez,"Calle Hidalgo #173, Col. San José",San José,Suchiapa,ALTO,0.9707,riesgo familiar ALTO (modelo),8,False
2615,Rafael Sánchez Martínez,"Calle Matamoros #31, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9701,riesgo familiar ALTO (modelo),7,False
2616,Roberto Ramírez Hernández,"2da Calle Norte #4, Col. El Calvario",El Calvario,Suchiapa,ALTO,0.97,riesgo familiar ALTO (modelo),8,False
2617,Francisco Gutiérrez Grajales,"Avenida Emiliano Zapata #185, Col. Centro",Centro,Suchiapa,ALTO,0.9697,riesgo familiar ALTO (modelo),8,False
2618,Juana García Cruz,"3ra Calle Norte #206, Col. Pacú",Pacú,Suchiapa,ALTO,0.9696,riesgo familiar ALTO (modelo),8,False
2619,Guadalupe Teresa Sánchez Torres,"Calle Juárez #176, Col. San Roque",San Roque,Suchiapa,ALTO,0.9696,riesgo familiar ALTO (modelo),8,False
2620,Adriana Juana Martínez Morales,"Calle Juárez #148, Col. San Roque",San Roque,Suchiapa,ALTO,0.9688,riesgo familiar ALTO (modelo),7,False
2621,María Pérez Ovando,"1ra Calle Norte #169, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9688,riesgo familiar ALTO (modelo),8,False
2622,María Nucamendi Cruz,"3ra Calle Norte #277, Col. Pacú",Pacú,Suchiapa,ALTO,0.9685,riesgo familiar ALTO (modelo),7,False
2623,Roberto Velázquez Zenteno,"1ra Calle Norte #47, Col. Pacú",Pacú,Suchiapa,ALTO,0.968,riesgo familiar ALTO (modelo),8,False
2624,Alejandra Patricia García Jiménez,"Avenida Emiliano Zapata #120, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9679,riesgo familiar ALTO (modelo),7,False
2625,Antonio Sergio Hernández López,"3ra Calle Norte #167, Col. San José",San José,Suchiapa,ALTO,0.9672,riesgo familiar ALTO (modelo),8,False
2626,Luis Domínguez Pérez,"Calle Central Oriente #3, Col. Patria Nueva",Patria Nueva,Tuxtla Gutiérrez,ALTO,0.967,riesgo familiar ALTO (modelo),7,False
2627,Manuel García Morales,"Avenida 20 de Noviembre #196, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9652,riesgo familiar ALTO (modelo),7,False
2628,Claudia Elena Coutiño Aguilar,"Calle Real #78, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9648,riesgo familiar ALTO (modelo),7,False
2629,Teresa Adriana Castellanos Coutiño,"2da Calle Norte #108, Col. Pacú",Pacú,Suchiapa,ALTO,0.9645,riesgo familiar ALTO (modelo),8,False
2630,Carlos Jiménez Méndez,"Calle 5 de Mayo #280, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.9642,riesgo familiar ALTO (modelo),7,False
2631,Silvia Castellanos Velázquez,"Calle Allende #2, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9641,riesgo familiar ALTO (modelo),7,False
2632,Guadalupe Zenteno Flores,"Calle 5 de Mayo #159, Col. San Roque",San Roque,Suchiapa,ALTO,0.9638,riesgo familiar ALTO (modelo),7,False
2633,Lucía Grajales Jiménez,"Avenida 20 de Noviembre #74, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9631,riesgo familiar ALTO (modelo),7,False
2634,Manuel Ozuna Martínez,"Calle del Río #43, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9623,riesgo familiar ALTO (modelo),8,False
2635,Carmen Sánchez Cruz,"Calle Morelos #145, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.961,riesgo familiar ALTO (modelo),7,False
2636,Rosa Moreno Penagos,"Calle Morelos #196, Col. San José",San José,Suchiapa,ALTO,0.9609,riesgo familiar ALTO (modelo),7,False
2637,Juan Francisco Zenteno Hernández,"Boulevard Ángel Albino Corzo #112, Col. Las Granjas",Las Granjas,Tuxtla Gutiérrez,ALTO,0.9609,riesgo familiar ALTO (modelo),7,False
2638,Alejandra Domínguez Grajales,"Calle 5 de Mayo #213, Col. Pacú",Pacú,Suchiapa,ALTO,0.9606,riesgo familiar ALTO (modelo),8,False
2639,Alejandra Grajales López,"2da Calle Norte #146, Col. San Antonio",San Antonio,Suchiapa,ALTO,0.96,riesgo familiar ALTO (modelo),8,False
2640,Eduardo García Vázquez,"Avenida Emiliano Zapata #175, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9598,riesgo familiar ALTO (modelo),7,False
2641,Javier Castellanos Chanona,"Calle Allende #279, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9595,riesgo familiar ALTO (modelo),8,False
2642,Ramón Manuel Sánchez Méndez,"Calle Juárez #103, Col. San Roque",San Roque,Suchiapa,ALTO,0.9591,riesgo familiar ALTO (modelo),7,False
2643,Alejandra Vázquez Penagos,"Calle 5 de Mayo #264, Col. San José",San José,Suchiapa,ALTO,0.9588,riesgo familiar ALTO (modelo),7,False
2644,Verónica Ruiz Castellanos,"Calle Matamoros #266, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9581,riesgo familiar ALTO (modelo),7,False
2645,Martha Carmen Grajales Chanona,"Calle 5 de Mayo #87, Col. San Roque",San Roque,Suchiapa,ALTO,0.9566,riesgo familiar ALTO (modelo),8,False
2646,Lucía Gabriela López Velázquez,"Calle del Río #225, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9565,riesgo familiar ALTO (modelo),8,False
2647,José Sánchez Grajales,"Calle 1 Norte #15, Col. Centro",Centro,Tuxtla Gutiérrez,ALTO,0.9563,riesgo familiar ALTO (modelo),7,False
2648,Luis José Gutiérrez Coutiño,"Calle Juárez #88, Col. San Jacinto",San Jacinto,Suchiapa,ALTO,0.9552,riesgo familiar ALTO (modelo),8,False
2649,Martha Pérez López,"Calle Matamoros #135, Col. San Roque",San Roque,Suchiapa,ALTO,0.9551,riesgo familiar ALTO (modelo),7,False
2650,Óscar Miguel López Chanona,"1ra Calle Norte #84, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9543,riesgo familiar ALTO (modelo),7,False
2651,Alejandra Pérez Domínguez,"Calle Libertad #214, Col. El Calvario",El Calvario,Suchiapa,ALTO,0.9538,riesgo familiar ALTO (modelo),8,False
2652,María Espinosa Zenteno,"3ra Calle Norte #168, Col. Centro",Centro,Suchiapa,ALTO,0.9536,riesgo familiar ALTO (modelo),7,False
2653,Roberto Zenteno González,"Calzada de las Etnias #46, Col. Albania Baja",Albania Baja,Tuxtla Gutiérrez,ALTO,0.9529,riesgo familiar ALTO (modelo),8,False
2654,José Vázquez Ovando,"Avenida Emiliano Zapata #67, Col. Guadalupe",Guadalupe,Suchiapa,ALTO,0.9522,riesgo familiar ALTO (modelo),7,False
2655,Patricia Gabriela Grajales Torres,"3ra Calle Norte #272, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9512,riesgo familiar ALTO (modelo),7,False
2656,Alberto Cruz Coutiño,"Calle Juárez #164, Col. Linda Vista",Linda Vista,Suchiapa,ALTO,0.9507,riesgo familiar ALTO (modelo),8,False
2657,José García Vázquez,"Calle Allende #131, Col. Las Palmas",Las Palmas,Suchiapa,ALTO,0.9502,riesgo familiar ALTO (modelo),7,False
